기관코드,상위기관코드,부서여부,기관명,영문기관명,팩스번호,홈페이지주소,상세주소,통계작성여부,표준통계작성기관여부,설립근거유형,설립근거명,기관유형코드,기관유형명,서비스여부
55127,551,Y,도시국 건설안전과,,,,,N,N,,,1211021,지방자치단체,Y
55128,551,Y,행정지원국 행정지원과,,,,,N,N,,,1211021,지방자치단체,Y
55129,551,Y,행정지원국 경제과,,,,,N,N,,,1211021,지방자치단체,Y
55130,551,Y,행정지원국 민원토지과,,,,,N,N,,,1211021,지방자치단체,Y
55131,551,Y,행정지원국 세무과,,,,,N,N,,,1211021,지방자치단체,Y
55132,551,Y,주민생활지원국 주민생활지원과,,,,,N,N,,,1211021,지방자치단체,Y
55133,551,Y,주민생활지원국 주민복지과,,,,,N,N,,,1211021,지방자치단체,Y
55134,551,Y,주민생활지원국 문화관광과,,,,,N,N,,,1211021,지방자치단체,Y
55135,551,Y,주민생활지원국 문화교육과,,,,,N,N,,,1211021,지방자치단체,Y
55136,551,Y,주민생활지원국 위생과,,,,,N,N,,,1211021,지방자치단체,Y
55137,551,Y,주민생활지원국 녹색환경과,,,,,N,N,,,1211021,지방자치단체,Y
55138,551,Y,주민생활지원국 도심관광과,,,,,N,N,,,1211021,지방자치단체,Y
552,203,N,대구광역시 동구,,,https://www.dong.daegu.kr/,,Y,Y,,,1211021,지방자치단체,Y
55201,552,N,대구광역시 동구 신암1동,,,,,N,N,,,1211021,지방자치단체,Y
55202,552,N,대구광역시 동구 신암2동,,,,,N,N,,,1211021,지방자치단체,Y
55203,552,N,대구광역시 동구 신암3동,,,,,N,N,,,1211021,지방자치단체,Y
55204,552,N,대구광역시 동구 신암4동,,,,,N,N,,,1211021,지방자치단체,Y
55205,552,N,대구광역시 동구 신암5동,,,,,N,N,,,1211021,지방자치단체,Y
55206,552,N,대구광역시 동구 신천1·2동,,,,,N,N,,,1211021,지방자치단체,Y
55207,552,N,대구광역시 동구 신천3동,,,,,N,N,,,1211021,지방자치단체,Y
55208,552,N,대구광역시 동구 신천4동,,,,,N,N,,,1211021,지방자치단체,Y
55209,552,N,대구광역시 동구 효목1동,,,,,N,N,,,1211021,지방자치단체,Y
55210,552,N,대구광역시 동구 효목2동,,,,,N,N,,,1211021,지방자치단체,Y
55211,552,N,대구광역시 동구 도평동,,,,,N,N,,,1211021,지방자치단체,Y
55212,552,N,대구광역시 동구 불로·봉무동,,,,,N,N,,,1211021,지방자치단체,Y
55213,552,N,대구광역시 동구 지저동,,,,,N,N,,,1211021,지방자치단체,Y
55214,552,N,대구광역시 동구 동촌동,,,,,N,N,,,1211021,지방자치단체,Y
55215,552,N,대구광역시 동구 방촌동,,,,,N,N,,,1211021,지방자치단체,Y
55216,552,N,대구광역시 동구 해안동,,,,,N,N,,,1211021,지방자치단체,Y
55217,552,N,대구광역시 동구 공산동,,,,,N,N,,,1211021,지방자치단체,Y
55218,552,N,대구광역시 동구 안심1동,,,,,N,N,,,1211021,지방자치단체,Y
55219,552,N,대구광역시 동구 안심2동,,,,,N,N,,,1211021,지방자치단체,Y
55220,552,N,대구광역시 동구 안심3·4동,,,,,N,N,,,1211021,지방자치단체,Y
55221,552,Y,기획조정실,,,,,N,N,,,1211021,지방자치단체,Y
55222,552,Y,감사관,,,,,N,N,,,1211021,지방자치단체,Y
55223,552,Y,행정관리국,,,,,N,N,,,1211021,지방자치단체,Y
55224,552,Y,복지생활국,,,,,N,N,,,1211021,지방자치단체,Y
55225,552,Y,도시건설국,,,,,N,N,,,1211021,지방자치단체,Y
55226,552,Y,행정관리국 민원봉사과,,,,,N,N,,,1211021,지방자치단체,Y
55227,552,Y,행정관리국 홍보전산과,,,,,N,N,,,1211021,지방자치단체,Y
55228,552,Y,행정관리국 평생학습과,,,,,N,N,,,1211021,지방자치단체,Y
55229,552,Y,행정관리국 행정지원과,,,,,N,N,,,1211021,지방자치단체,Y
55230,552,Y,행정관리국 세무과,,,,,N,N,,,1211021,지방자치단체,Y
55231,552,Y,도시건설국 건축주택과,,,,,N,N,,,1211021,지방자치단체,Y
55232,552,Y,도시건설국 건설과,,,,,N,N,,,1211021,지방자치단체,Y
55233,552,Y,도시건설국 교통과,,,,,N,N,,,1211021,지방자치단체,Y
55234,552,Y,도시건설국 도시디자인과,,,,,N,N,,,1211021,지방자치단체,Y
55235,552,Y,도시건설국 안전녹지과,,,,,N,N,,,1211021,지방자치단체,Y
55236,552,Y,도시건설국 토지정보과,,,,,N,N,,,1211021,지방자치단체,Y
55237,552,Y,복지생활국 복지정책과,,,,,N,N,,,1211021,지방자치단체,Y
55238,552,Y,복지생활국 복지서비스과,,,,,N,N,,,1211021,지방자치단체,Y
55239,552,Y,복지생활국 경제과,,,,,N,N,,,1211021,지방자치단체,Y
55240,552,Y,복지생활국 위생과,,,,,N,N,,,1211021,지방자치단체,Y
55241,552,Y,복지생활국 환경자원과,,,,,N,N,,,1211021,지방자치단체,Y
553,203,N,대구광역시 서구,,,https://www.dgs.go.kr/,,Y,Y,,,1211021,지방자치단체,Y
55301,553,N,대구광역시 서구 내당1동,,,,,N,N,,,1211021,지방자치단체,Y
55302,553,N,대구광역시 서구 내당2·3동,,,,,N,N,,,1211021,지방자치단체,Y
55303,553,N,대구광역시 서구 내당4동,,,,,N,N,,,1211021,지방자치단체,Y
55304,553,N,대구광역시 서구 비산1동,,,,,N,N,,,1211021,지방자치단체,Y
55305,553,N,대구광역시 서구 비산2·3동,,,,,N,N,,,1211021,지방자치단체,Y
55306,553,N,대구광역시 서구 비산4동,,,,,N,N,,,1211021,지방자치단체,Y
55307,553,N,대구광역시 서구 비산5동,,,,,N,N,,,1211021,지방자치단체,Y
55308,553,N,대구광역시 서구 비산6동,,,,,N,N,,,1211021,지방자치단체,Y
55309,553,N,대구광역시 서구 비산7동,,,,,N,N,,,1211021,지방자치단체,Y
55310,553,N,대구광역시 서구 평리1동,,,,,N,N,,,1211021,지방자치단체,Y
55311,553,N,대구광역시 서구 평리2동,,,,,N,N,,,1211021,지방자치단체,Y
55312,553,N,대구광역시 서구 평리3동,,,,,N,N,,,1211021,지방자치단체,Y
55313,553,N,대구광역시 서구 평리4동,,,,,N,N,,,1211021,지방자치단체,Y
55314,553,N,대구광역시 서구 평리5동,,,,,N,N,,,1211021,지방자치단체,Y
55315,553,N,대구광역시 서구 평리6동,,,,,N,N,,,1211021,지방자치단체,Y
55316,553,N,대구광역시 서구 상중이동,,,,,N,N,,,1211021,지방자치단체,Y
55317,553,N,대구광역시 서구 원대동,,,,,N,N,,,1211021,지방자치단체,Y
55321,553,Y,기획예산실,,,,,N,N,,,1211021,지방자치단체,Y
55322,553,Y,도시국 도시관리과,,,,,N,N,,,1211021,지방자치단체,Y
55323,553,Y,도시국 건축주택과,,,,,N,N,,,1211021,지방자치단체,Y
55324,553,Y,도시국 교통과,,,,,N,N,,,1211021,지방자치단체,Y
55325,553,Y,도시국 건설방재과,,,,,N,N,,,1211021,지방자치단체,Y
55326,553,Y,도시국 지적과,,,,,N,N,,,1211021,지방자치단체,Y
55327,553,Y,주민생활지원국 주민생활지원과,,,,,N,N,,,1211021,지방자치단체,Y
55328,553,Y,주민생활지원국 복지사업과,,,,,N,N,,,1211021,지방자치단체,Y
55329,553,Y,주민생활지원국 위생과,,,,,N,N,,,1211021,지방자치단체,Y
55330,553,Y,주민생활지원국 경제과,,,,,N,N,,,1211021,지방자치단체,Y
55331,553,Y,주민생활지원국 환경관리과,,,,,N,N,,,1211021,지방자치단체,Y
55332,553,Y,총무국 총무과,,,,,N,N,,,1211021,지방자치단체,Y
55333,553,Y,총무국 문화공보과,,,,,N,N,,,1211021,지방자치단체,Y
55334,553,Y,총무국 종합민원과,,,,,N,N,,,1211021,지방자치단체,Y
55335,553,Y,총무국 세무과,,,,,N,N,,,1211021,지방자치단체,Y
554,203,N,대구광역시 남구,,,https://www.nam.daegu.kr/,,Y,Y,,,1211021,지방자치단체,Y
55401,554,N,대구광역시 남구 이천동,,,,,N,N,,,1211021,지방자치단체,Y
55402,554,N,대구광역시 남구 봉덕1동,,,,,N,N,,,1211021,지방자치단체,Y
55403,554,N,대구광역시 남구 봉덕2동,,,,,N,N,,,1211021,지방자치단체,Y
55404,554,N,대구광역시 남구 봉덕3동,,,,,N,N,,,1211021,지방자치단체,Y
55405,554,N,대구광역시 남구 대명1동,,,,,N,N,,,1211021,지방자치단체,Y
55406,554,N,대구광역시 남구 대명2동,,,,,N,N,,,1211021,지방자치단체,Y
55407,554,N,대구광역시 남구 대명3동,,,,,N,N,,,1211021,지방자치단체,Y
55408,554,N,대구광역시 남구 대명4동,,,,,N,N,,,1211021,지방자치단체,Y
55409,554,N,대구광역시 남구 대명5동,,,,,N,N,,,1211021,지방자치단체,Y
55410,554,N,대구광역시 남구 대명6동,,,,,N,N,,,1211021,지방자치단체,Y
55411,554,N,대구광역시 남구 대명9동,,,,,N,N,,,1211021,지방자치단체,Y
55412,554,N,대구광역시 남구 대명10동,,,,,N,N,,,1211021,지방자치단체,Y
55413,554,N,대구광역시 남구 대명11동,,,,,N,N,,,1211021,지방자치단체,Y
55421,554,Y,기획조정실,,,,,N,N,,,1211021,지방자치단체,Y
55422,554,Y,주민생활국 주민생활과,,,,,N,N,,,1211021,지방자치단체,Y
55423,554,Y,주민생활국 복지지원과,,,,,N,N,,,1211021,지방자치단체,Y
55424,554,Y,주민생활국 위생과,,,,,N,N,,,1211021,지방자치단체,Y
55425,554,Y,주민생활국 녹색환경과,,,,,N,N,,,1211021,지방자치단체,Y
55426,554,Y,도시건설국 도시경관과,,,,,N,N,,,1211021,지방자치단체,Y
55427,554,Y,도시건설국 건축과,,,,,N,N,,,1211021,지방자치단체,Y
55428,554,Y,도시건설국 건설방재과,,,,,N,N,,,1211021,지방자치단체,Y
55429,554,Y,도시건설국 교통과,,,,,N,N,,,1211021,지방자치단체,Y
55430,554,Y,도시건설국 지적과,,,,,N,N,,,1211021,지방자치단체,Y
55431,554,Y,행정지원국 행정지원과,,,,,N,N,,,1211021,지방자치단체,Y
55432,554,Y,행정지원국 민원정보과,,,,,N,N,,,1211021,지방자치단체,Y
55433,554,Y,행정지원국 문화홍보과,,,,,N,N,,,1211021,지방자치단체,Y
55434,554,Y,행정지원국 시장경제과,,,,,N,N,,,1211021,지방자치단체,Y
55435,554,Y,행정지원국 세무과,,,,,N,N,,,1211021,지방자치단체,Y
555,203,N,대구광역시 북구,,,https://www.buk.daegu.kr/,,Y,Y,,,1211021,지방자치단체,Y
55501,555,N,대구광역시 북구 고성동,,,,,N,N,,,1211021,지방자치단체,Y
55502,555,N,대구광역시 북구 칠성동,,,,,N,N,,,1211021,지방자치단체,Y
55503,555,N,대구광역시 북구 침산1동,,,,,N,N,,,1211021,지방자치단체,Y
55504,555,N,대구광역시 북구 침산2동,,,,,N,N,,,1211021,지방자치단체,Y
55505,555,N,대구광역시 북구 침산3동,,,,,N,N,,,1211021,지방자치단체,Y
55506,555,N,대구광역시 북구 산격1동,,,,,N,N,,,1211021,지방자치단체,Y
55507,555,N,대구광역시 북구 산격2동,,,,,N,N,,,1211021,지방자치단체,Y
55508,555,N,대구광역시 북구 산격3동,,,,,N,N,,,1211021,지방자치단체,Y
55509,555,N,대구광역시 북구 산격4동,,,,,N,N,,,1211021,지방자치단체,Y
55510,555,N,대구광역시 북구 복현1동,,,,,N,N,,,1211021,지방자치단체,Y
55511,555,N,대구광역시 북구 복현2동,,,,,N,N,,,1211021,지방자치단체,Y
55512,555,N,대구광역시 북구 검단동,,,,,N,N,,,1211021,지방자치단체,Y
55513,555,N,대구광역시 북구 무태조야동,,,,,N,N,,,1211021,지방자치단체,Y
55514,555,N,대구광역시 북구 태전2동,,,,,N,N,,,1211021,지방자치단체,Y
55515,555,N,대구광역시 북구 관문동,,,,,N,N,,,1211021,지방자치단체,Y
55516,555,N,대구광역시 북구 읍내동,,,,,N,N,,,1211021,지방자치단체,Y
55517,555,N,대구광역시 북구 관음동,,,,,N,N,,,1211021,지방자치단체,Y
55518,555,N,대구광역시 북구 태전1동,,,,,N,N,,,1211021,지방자치단체,Y
55519,555,N,대구광역시 북구 구암동,,,,,N,N,,,1211021,지방자치단체,Y
55520,555,N,대구광역시 북구 노원동,,,,,N,N,,,1211021,지방자치단체,Y
55521,555,N,대구광역시 북구 동천동,,,,,N,N,,,1211021,지방자치단체,Y
55522,555,N,대구광역시 북구 국우동,,,,,N,N,,,1211021,지방자치단체,Y
55523,555,N,대구광역시 북구 대현동,,,,,N,N,,,1211021,지방자치단체,Y
55531,555,Y,기획홍보실,,,,,N,N,,,1211021,지방자치단체,Y
55532,555,Y,감사실,,,,,N,N,,,1211021,지방자치단체,Y
55533,555,Y,전략사업팀,,,,,N,N,,,1211021,지방자치단체,Y
55534,555,Y,총무국 총무과,,,,,N,N,,,1211021,지방자치단체,Y
55535,555,Y,총무국 민원봉사과,,,,,N,N,,,1211021,지방자치단체,Y
55536,555,Y,총무국 문화교육과,,,,,N,N,,,1211021,지방자치단체,Y
55537,555,Y,총무국 세무1과,,,,,N,N,,,1211021,지방자치단체,Y
55538,555,Y,총무국 세무2과,,,,,N,N,,,1211021,지방자치단체,Y
55539,555,Y,총무국 정보산업과,,,,,N,N,,,1211021,지방자치단체,Y
55540,555,Y,도시국 도시관리과,,,,,N,N,,,1211021,지방자치단체,Y
55541,555,Y,도시국 재난안전과,,,,,N,N,,,1211021,지방자치단체,Y
55542,555,Y,도시국 건축주택과,,,,,N,N,,,1211021,지방자치단체,Y
55543,555,Y,도시국 건설과,,,,,N,N,,,1211021,지방자치단체,Y
55544,555,Y,도시국 교통과,,,,,N,N,,,1211021,지방자치단체,Y
55545,555,Y,도시국 토지정보과,,,,,N,N,,,1211021,지방자치단체,Y
55546,555,Y,보건소 강북보건지소,,,,,N,N,,,1211021,지방자치단체,Y
55547,555,Y,보건소 보건행정과,,,,,N,N,,,1211021,지방자치단체,Y
55548,555,Y,보건소 위생과,,,,,N,N,,,1211021,지방자치단체,Y
55549,555,Y,주민생활지원국 주민생활지원과,,,,,N,N,,,1211021,지방자치단체,Y
55550,555,Y,주민생활지원국 주민복지과,,,,,N,N,,,1211021,지방자치단체,Y
55551,555,Y,주민생활지원국 경제통상과,,,,,N,N,,,1211021,지방자치단체,Y
55552,555,Y,주민생활지원국 환경관리과,,,,,N,N,,,1211021,지방자치단체,Y
556,203,N,대구광역시 수성구,,,https://www.suseong.kr/,,Y,Y,,,1211021,지방자치단체,Y
55601,556,N,대구광역시 수성구 범어1동,,,,,N,N,,,1211021,지방자치단체,Y
55602,556,N,대구광역시 수성구 범어2동,,,,,N,N,,,1211021,지방자치단체,Y
55603,556,N,대구광역시 수성구 범어3동,,,,,N,N,,,1211021,지방자치단체,Y
55604,556,N,대구광역시 수성구 범어4동,,,,,N,N,,,1211021,지방자치단체,Y
55605,556,N,대구광역시 수성구 만촌1동,,,,,N,N,,,1211021,지방자치단체,Y
55606,556,N,대구광역시 수성구 만촌2동,,,,,N,N,,,1211021,지방자치단체,Y
55607,556,N,대구광역시 수성구 만촌3동,,,,,N,N,,,1211021,지방자치단체,Y
55608,556,N,대구광역시 수성구 수성1가동,,,,,N,N,,,1211021,지방자치단체,Y
55609,556,N,대구광역시 수성구 수성2·3가동,,,,,N,N,,,1211021,지방자치단체,Y
55610,556,N,대구광역시 수성구 수성4가동,,,,,N,N,,,1211021,지방자치단체,Y
55611,556,N,대구광역시 수성구 황금1동,,,,,N,N,,,1211021,지방자치단체,Y
55612,556,N,대구광역시 수성구 황금2동,,,,,N,N,,,1211021,지방자치단체,Y
55613,556,N,대구광역시 수성구 중동,,,,,N,N,,,1211021,지방자치단체,Y
55614,556,N,대구광역시 수성구 상동,,,,,N,N,,,1211021,지방자치단체,Y
55615,556,N,대구광역시 수성구 파동,,,,,N,N,,,1211021,지방자치단체,Y
55616,556,N,대구광역시 수성구 두산동,,,,,N,N,,,1211021,지방자치단체,Y
55617,556,N,대구광역시 수성구 지산1동,,,,,N,N,,,1211021,지방자치단체,Y
55618,556,N,대구광역시 수성구 지산2동,,,,,N,N,,,1211021,지방자치단체,Y
55619,556,N,대구광역시 수성구 범물1동,,,,,N,N,,,1211021,지방자치단체,Y
55620,556,N,대구광역시 수성구 범물2동,,,,,N,N,,,1211021,지방자치단체,Y
55621,556,N,대구광역시 수성구 고산1동,,,,,N,N,,,1211021,지방자치단체,Y
55622,556,N,대구광역시 수성구 고산2동,,,,,N,N,,,1211021,지방자치단체,Y
55623,556,N,대구광역시 수성구 고산3동,,,,,N,N,,,1211021,지방자치단체,Y
55624,556,Y,정보통신과,,,,,N,N,,,1211021,지방자치단체,Y
55625,556,Y,전략기획실,,,,,N,N,,,1211021,지방자치단체,Y
55626,556,Y,감사실,,,,,N,N,,,1211021,지방자치단체,Y
55627,556,Y,일자리정책사업단,,,,,N,N,,,1211021,지방자치단체,Y
55628,556,Y,도시국 도시디자인과,,,,,N,N,,,1211021,지방자치단체,Y
55629,556,Y,도시국 생활안전과,,,,,N,N,,,1211021,지방자치단체,Y
55630,556,Y,도시국 교통과,,,,,N,N,,,1211021,지방자치단체,Y
55631,556,Y,도시국 건축과,,,,,N,N,,,1211021,지방자치단체,Y
55632,556,Y,도시국 건설과,,,,,N,N,,,1211021,지방자치단체,Y
55633,556,Y,도시국 공원녹지과,,,,,N,N,,,1211021,지방자치단체,Y
55634,556,Y,도시국 토지정보과,,,,,N,N,,,1211021,지방자치단체,Y
55635,556,Y,보건소 보건과,,,,,N,N,,,1211021,지방자치단체,Y
55636,556,Y,보건소 위생과,,,,,N,N,,,1211021,지방자치단체,Y
55637,556,Y,행정국 행정지원과,,,,,N,N,,,1211021,지방자치단체,Y
55638,556,Y,행정국 홍보소통과,,,,,N,N,,,1211021,지방자치단체,Y
55639,556,Y,행정국 민원여권과,,,,,N,N,,,1211021,지방자치단체,Y
55640,556,Y,행정국 세무과,,,,,N,N,,,1211021,지방자치단체,Y
55641,556,Y,행정국 징수팀,,,,,N,N,,,1211021,지방자치단체,Y
55642,556,Y,행정국 정보통신과,,,,,N,N,,,1211021,지방자치단체,Y
55643,556,Y,복지국 생활지원과,,,,,N,N,,,1211021,지방자치단체,Y
55644,556,Y,복지국 복지과,,,,,N,N,,,1211021,지방자치단체,Y
55645,556,Y,복지국 희망복지지원단,,,,,N,N,,,1211021,지방자치단체,Y
55646,556,Y,복지국 문화체육과,,,,,N,N,,,1211021,지방자치단체,Y
55647,556,Y,복지국 평생교육과,,,,,N,N,,,1211021,지방자치단체,Y
55648,556,Y,복지국 자원순환과,,,,,N,N,,,1211021,지방자치단체,Y
55649,556,Y,복지국 녹색성장과,,,,,N,N,,,1211021,지방자치단체,Y
557,203,N,대구광역시 달서구,"Dalseo-gu, Daegu",,https://www.dalseo.daegu.kr/,,N,N,21101111,설립근거,1211021,지방자치단체,Y
55701,557,N,대구광역시 달서구 두류3동,,,,,N,N,,,1211021,지방자치단체,Y
55702,557,N,대구광역시 달서구 본리동,,,,,N,N,,,1211021,지방자치단체,Y
55703,557,N,대구광역시 달서구 감삼동,,,,,N,N,,,1211021,지방자치단체,Y
55704,557,N,대구광역시 달서구 죽전동,,,,,N,N,,,1211021,지방자치단체,Y
55705,557,N,대구광역시 달서구 장기동,,,,,N,N,,,1211021,지방자치단체,Y
55706,557,N,대구광역시 달서구 이곡1동,,,,,N,N,,,1211021,지방자치단체,Y
55707,557,N,대구광역시 달서구 신당동,,,,,N,N,,,1211021,지방자치단체,Y
55708,557,N,대구광역시 달서구 월성1동,,,,,N,N,,,1211021,지방자치단체,Y
55709,557,N,대구광역시 달서구 월성2동,,,,,N,N,,,1211021,지방자치단체,Y
55710,557,N,대구광역시 달서구 진천동,,,,,N,N,,,1211021,지방자치단체,Y
55711,557,N,대구광역시 달서구 상인1동,,,,,N,N,,,1211021,지방자치단체,Y
55712,557,N,대구광역시 달서구 상인2동,,,,,N,N,,,1211021,지방자치단체,Y
