파일번호,기관코드,통계표명,주기구분,수록시점,서비스명,파일유형
1,116,(파일) 2016년 도로교량 및 터널현황,연,2016,1. 노선별 터널현황(2016),xlsx
2,116,(파일) 2016년 도로교량 및 터널현황,연,2016,2. 시도별 교량현황(2016),xlsx
3,116,(파일) 2016년 도로교량 및 터널현황,연,2016,3. 연도교 현황(2016),xlsx
4,116,(파일) 2016년 도로교량 및 터널현황,연,2016,4. 연륙교 현황(2016),xlsx
5,116,(파일) 2016년 도로교량 및 터널현황,연,2016,5. 전국교량연장별 현황(2016),xlsx
6,116,(파일) 2016년 도로교량 및 터널현황,연,2016,6. 전국교량현황(2016),xlsx
7,116,(파일) 2016년 도로교량 및 터널현황,연,2016,7. 전국터널현황(2016),xlsx
8,116,(파일) 2016년 도로교량 및 터널현황,연,2016,8. 전국터널현황_고속국도(2016),xlsx
9,116,(파일) 2016년 도로교량 및 터널현황,연,2016,9. 전국터널현황_일반국도(2016),xlsx
10,116,(파일) 2016년 도로교량 및 터널현황,연,2016,10. 전국터널현황_특별광역시도(2016),xlsx
11,116,(파일) 2016년 도로교량 및 터널현황,연,2016,11. 전국터널현황_국가지원지방도(2016),xlsx
12,116,(파일) 2016년 도로교량 및 터널현황,연,2016,12. 전국터널현황_지방도(2016),xlsx
13,116,(파일) 2016년 도로교량 및 터널현황,연,2016,13. 전국터널현황_시도(2016),xlsx
14,116,(파일) 2016년 도로교량 및 터널현황,연,2016,14. 전국터널현황_군도(2016),xlsx
15,116,(파일) 2016년 도로교량 및 터널현황,연,2016,15. 전국터널현황_구도(2016),xlsx
16,116,(파일) 2016년 도로교량 및 터널현황,연,2016,16. 한강횡단교량현황총괄(2016),xlsx
17,116,(파일) 2016년 도로교량 및 터널현황,연,2016,17. 한강횡단교량현황(2016),xlsx
1,116,(파일) 2016년 전국 유료도로 및 자동차 전용도로 현황,연,2016,자동차전용도로현황_고속국도제외(2016),xlsx
2,116,(파일) 2016년 전국 유료도로 및 자동차 전용도로 현황,연,2016,전국 유료 도로현황_구간별 현황(2016),xlsx
1,116,(파일) 2017년 도로교량 및 터널현황,연,2017,1. 노선별 터널현황,xls
2,116,(파일) 2017년 도로교량 및 터널현황,연,2017,2. 시도별 교량현황,xls
3,116,(파일) 2017년 도로교량 및 터널현황,연,2017,3. 연도교 현황,xls
4,116,(파일) 2017년 도로교량 및 터널현황,연,2017,4. 연륙교 현황,xls
5,116,(파일) 2017년 도로교량 및 터널현황,연,2017,5. 전국교량연장별 현황,xls
6,116,(파일) 2017년 도로교량 및 터널현황,연,2017,6. 전국교량현황,xls
7,116,(파일) 2017년 도로교량 및 터널현황,연,2017,7. 전국터널현황,xls
8,116,(파일) 2017년 도로교량 및 터널현황,연,2017,8. 전국터널현황(고속국도),xls
9,116,(파일) 2017년 도로교량 및 터널현황,연,2017,9. 전국터널현황(일반국도),xls
10,116,(파일) 2017년 도로교량 및 터널현황,연,2017,10. 전국터널현황(특별광역시도),xls
11,116,(파일) 2017년 도로교량 및 터널현황,연,2017,11. 전국터널현황(국가지원지방도),xls
12,116,(파일) 2017년 도로교량 및 터널현황,연,2017,12. 전국터널현황(지방도),xls
13,116,(파일) 2017년 도로교량 및 터널현황,연,2017,13. 전국터널현황(시도),xls
14,116,(파일) 2017년 도로교량 및 터널현황,연,2017,14. 전국터널현황(군도),xls
15,116,(파일) 2017년 도로교량 및 터널현황,연,2017,15. 전국터널현황(구도),xls
16,116,(파일) 2017년 도로교량 및 터널현황,연,2017,16. 한강횡단교량현황총괄,xls
17,116,(파일) 2017년 도로교량 및 터널현황,연,2017,17. 한강횡단교량현황,xls
1,116,(파일) 2017년 전국 유료도로 및 자동차 전용도로 현황,연,2017,자동차전용도로현황_고속국도제외(2017),xlsx
2,116,(파일) 2017년 전국 유료도로 및 자동차 전용도로 현황,연,2017,전국 유료 도로현황_구간별 현황(2017),xlsx
1,116,(파일) 2018년 도로교량 및 터널현황,연,2018,1. 노선별 터널현황,xls
2,116,(파일) 2018년 도로교량 및 터널현황,연,2018,2. 시도별 교량현황,xls
3,116,(파일) 2018년 도로교량 및 터널현황,연,2018,3. 연도교 현황,xls
4,116,(파일) 2018년 도로교량 및 터널현황,연,2018,4. 연륙교 현황,xls
5,116,(파일) 2018년 도로교량 및 터널현황,연,2018,5. 전국교량연장별 현황,xls
6,116,(파일) 2018년 도로교량 및 터널현황,연,2018,6. 전국교량현황,xls
7,116,(파일) 2018년 도로교량 및 터널현황,연,2018,7. 전국터널현황,xls
8,116,(파일) 2018년 도로교량 및 터널현황,연,2018,8. 전국터널현황(고속국도),xls
9,116,(파일) 2018년 도로교량 및 터널현황,연,2018,9. 전국터널현황(일반국도),xls
10,116,(파일) 2018년 도로교량 및 터널현황,연,2018,10. 전국터널현황(특별광역시도),xls
11,116,(파일) 2018년 도로교량 및 터널현황,연,2018,11. 전국터널현황(국가지원지방도),xls
12,116,(파일) 2018년 도로교량 및 터널현황,연,2018,12. 전국터널현황(지방도),xls
13,116,(파일) 2018년 도로교량 및 터널현황,연,2018,13. 전국터널현황(시도),xls
14,116,(파일) 2018년 도로교량 및 터널현황,연,2018,14. 전국터널현황(군도),xls
15,116,(파일) 2018년 도로교량 및 터널현황,연,2018,15. 전국터널현황(구도),xls
16,116,(파일) 2018년 도로교량 및 터널현황,연,2018,16. 한강횡단교량현황총괄,xls
17,116,(파일) 2018년 도로교량 및 터널현황,연,2018,17. 한강횡단교량현황,xls
1,116,(파일) 2018년 전국 유료도로 및 자동차 전용도로 현황,연,2018,자동차전용도로현황_고속국도제외(2018),xlsx
2,116,(파일) 2018년 전국 유료도로 및 자동차 전용도로 현황,연,2018,전국 유료도로 현황_구간별 현황(2018),xlsx
1,116,(파일) 공업용수도현황,연,2012,공업용수도현황(2006~2012),xlsx
2,116,(파일) 공업용수도현황,연,2013,공업용수도현황(2013),xlsx
3,116,(파일) 공업용수도현황,연,2014,공업용수도현황(2014),xlsx
4,116,(파일) 공업용수도현황,연,2015,공업용수도현황(2015),xlsx
5,116,(파일) 공업용수도현황,연,2016,공업용수도현황(2016),xlsx
6,116,(파일) 공업용수도현황,연,2017,공업용수도현황(2017),xls
7,116,(파일) 공업용수도현황,연,2018,공업용수도현황(2018),xls
1,116,(파일) 광역상수도현황,연,2012,광역상수도현황(2006~2012),xlsx
2,116,(파일) 광역상수도현황,연,2013,광역상수도현황(2013),xlsx
3,116,(파일) 광역상수도현황,연,2014,광역상수도현황(2014),xlsx
4,116,(파일) 광역상수도현황,연,2015,광역상수도현황(2015),xlsx
5,116,(파일) 광역상수도현황,연,2016,광역상수도현황(2016),xlsx
6,116,(파일) 광역상수도현황,연,2017,광역상수도현황(2017),xls
7,116,(파일) 광역상수도현황,연,2018,광역상수도현황(2018),xls
1,116,(파일) 교통문화실태조사,연,2016,2016년 교통문화실태조사,xlsx
2,116,(파일) 교통문화실태조사,연,2017,2017년 교통문화실태조사,xlsx
3,116,(파일) 교통문화실태조사,연,2018,2018년 교통문화실태조사,xlsx
1,116,(파일) 도로교통량조사,연,2012,고속도로~지방도 노선별 평균교통량(2003~2012),xlsx
2,116,(파일) 도로교통량조사,연,2013,고속도로~지방도 노선별 평균교통량(2011~2013),xlsx
3,116,(파일) 도로교통량조사,연,2014,도로종류별_노선별_지점별_차종별_평균일교통량(2014년),xlsx
4,116,(파일) 도로교통량조사,연,2015,도로종류별_노선별_지점별_차종별_평균일교통량(2015),xlsx
5,116,(파일) 도로교통량조사,연,2016,도로종류별_노선별_지점별_차종별_평균일교통량(2016),xls
6,116,(파일) 도로교통량조사,연,2017,도로종류별_노선별_지점별_차종별 _평균일교통량(2017),xls
7,116,(파일) 도로교통량조사,연,2018,도로종류별_노선별_지점별_차종별_평균일교통량(2018),xls
1,116,(파일) 수계별댐현황,연,2010,수계별댐현황(2007~2010),xlsx
2,116,(파일) 수계별댐현황,연,2011,수계별댐현황(2011),xlsx
3,116,(파일) 수계별댐현황,연,2012,수계별댐현황(2012),xlsx
4,116,(파일) 수계별댐현황,연,2013,수계별댐현황(2013),xlsx
5,116,(파일) 수계별댐현황,연,2014,수계별댐현황(2014),xlsx
6,116,(파일) 수계별댐현황,연,2015,수계별댐현황(2015),xlsx
7,116,(파일) 수계별댐현황,연,2016,수계별댐현황(2016),xls
8,116,(파일) 수계별댐현황,연,2017,수계별댐현황(2017),xls
9,116,(파일) 수계별댐현황,연,2018,수계별댐현황(2018),xls
1,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,1 기간제법 적용자의 이동경로,xlsx
2,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,2 기간제법 적용자의 일자리 이동 특성,xlsx
3,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,3 사업체규모별-근속별 기간제법 적용자의 이동경로,xlsx
4,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,4 산업별-근속별 기간제법 적용자의 이동경로,xlsx
5,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,5 직업별-근속별 기간제법 적용자 이동경로,xlsx
6,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,6 성별-근속별 기간제법 적용자의 이동경로,xlsx
7,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,7 연령별-근속별 기간제법 적용자의 이동경로,xlsx
8,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,8 학력별-근속별 기간제법 적용자의 이동경로,xlsx
9,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,9 기간제법 적용자의 근로시간 및 임금수준의 동태적 변화,xlsx
10,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,10 기간제근로자의 일자리 만족도 변화,xlsx
11,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,11 고용형태별 이동경로,xlsx
12,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,12 산업별 고용형태별 이동경로,xlsx
13,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,13 직업별 고용형태별 이동경로,xlsx
14,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,14 사업체규모별 고용형태별 이동경로,xlsx
15,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,15 성별 고용형태별 이동경로,xlsx
16,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,16 연령별 고용형태별 이동경로,xlsx
17,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,17 학력별 고용형태별 이동경로,xlsx
18,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,18 1차 고용형태별 근로시간 및 임금수준의 동태적 변화,xlsx
19,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,19 사회보험 가입률의 동태적 변화,xlsx
20,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,20 학력별 고용보험 가입률의 동태적변화,xlsx
21,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,21 학력별 국민연금 가입률의 동태적변화,xlsx
22,118,(파일) 2011년 고졸자취업진로조사,반기,2012-01-01,22 학력별 건강보험 가입률의 동태적변화,xlsx
1,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,1 기간제법 적용자의 이동경로,xlsx
2,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,2 기간제법 적용자의 일자리 이동 특성,xlsx
3,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,3 사업체규모별-근속별 기간제법 적용자의 이동경로,xlsx
4,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,4 산업별-근속별 기간제법 적용자의 이동경로,xlsx
5,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,5 직업별-근속별 기간제법 적용자 이동경로,xlsx
6,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,6 성별-근속별 기간제법 적용자의 이동경로,xlsx
7,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,7 연령별-근속별 기간제법 적용자의 이동경로,xlsx
8,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,8 학력별-근속별 기간제법 적용자의 이동경로,xlsx
9,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,9 기간제법 적용자의 근로시간 및 임금수준의 동태적 변화,xlsx
10,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,10 기간제근로자의 일자리 만족도 변화,xlsx
11,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,11 고용형태별 이동경로,xlsx
12,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,12 산업별 고용형태별 이동경로,xlsx
13,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,13 직업별 고용형태별 이동경로,xlsx
14,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,14 사업체규모별 고용형태별 이동경로,xlsx
15,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,15 성별 고용형태별 이동경로,xlsx
16,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,16 연령별 고용형태별 이동경로,xlsx
17,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,17 학력별 고용형태별 이동경로,xlsx
18,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,18 1차 고용형태별 근로시간 및 임금수준의 동태적 변화,xlsx
19,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,19 사회보험 가입률의 동태적 변화,xlsx
20,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,20 학력별 고용보험 가입률의 동태적변화,xlsx
21,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,21 학력별 국민연금 가입률의 동태적변화,xlsx
22,118,(파일) 2011년 기업물류비실태조사,반기,2012-01-01,22 학력별 건강보험 가입률의 동태적변화,xlsx
1,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,1 기간제법 적용자의 이동경로,xlsx
2,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,2 기간제법 적용자의 일자리 이동 특성,xlsx
3,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,3 사업체규모별-근속별 기간제법 적용자의 이동경로,xlsx
4,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,4 산업별-근속별 기간제법 적용자의 이동경로,xlsx
5,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,5 직업별-근속별 기간제법 적용자 이동경로,xlsx
6,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,6 성별-근속별 기간제법 적용자의 이동경로,xlsx
7,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,7 연령별-근속별 기간제법 적용자의 이동경로,xlsx
8,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,8 학력별-근속별 기간제법 적용자의 이동경로,xlsx
9,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,9 기간제법 적용자의 근로시간 및 임금수준의 동태적 변화,xlsx
10,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,10 기간제근로자의 일자리 만족도 변화,xlsx
11,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,11 고용형태별 이동경로,xlsx
12,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,12 산업별 고용형태별 이동경로,xlsx
13,118,(파일) 2011년 정보통신부문완성공사원가분석,반기,2012-01-01,13 직업별 고용형태별 이동경로,xlsx
